Subject,Predicate,Object
97E4D9C9EC54B2271DC525C9BDA4AA8F 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
F9D54366B18B7DAADE37D58E9862E865 30A7DAAF928071F7E6C70A83F50964E3,has_word,F9D54366B18B7DAADE37D58E9862E865
F9D54366B18B7DAADE37D58E9862E865 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
A97ECE2929A904E185267B132AE2F14E 858FB2BC3E1CA7926FDD763F83B0A8BE 93B81C141F49A9CAF45883C6665E0286,has_word,A97ECE2929A904E185267B132AE2F14E
A97ECE2929A904E185267B132AE2F14E 858FB2BC3E1CA7926FDD763F83B0A8BE 93B81C141F49A9CAF45883C6665E0286,has_word,858FB2BC3E1CA7926FDD763F83B0A8BE
A97ECE2929A904E185267B132AE2F14E 858FB2BC3E1CA7926FDD763F83B0A8BE 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
A102E533766E88A7937FA9FCD5A85E6E 30A7DAAF928071F7E6C70A83F50964E3,has_word,A102E533766E88A7937FA9FCD5A85E6E
A102E533766E88A7937FA9FCD5A85E6E 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
59C371830CF22C9277E4058538A999FF 49662D783AAB43328076C06B9A051670,has_word,59C371830CF22C9277E4058538A999FF
59C371830CF22C9277E4058538A999FF 49662D783AAB43328076C06B9A051670,has_word,49662D783AAB43328076C06B9A051670
E90CB7B7AE7D26161E3798441667DAA6 30A7DAAF928071F7E6C70A83F50964E3,has_word,E90CB7B7AE7D26161E3798441667DAA6
E90CB7B7AE7D26161E3798441667DAA6 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
532BDF7BEEB106A76F37D458D35E1AD6 30A7DAAF928071F7E6C70A83F50964E3,has_word,532BDF7BEEB106A76F37D458D35E1AD6
532BDF7BEEB106A76F37D458D35E1AD6 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
529A7CDD1001A7B3EA607381257E5D70 30A7DAAF928071F7E6C70A83F50964E3,has_word,529A7CDD1001A7B3EA607381257E5D70
529A7CDD1001A7B3EA607381257E5D70 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
78F1363B9DC17F0EB946213A1C0D422C 30A7DAAF928071F7E6C70A83F50964E3,has_word,78F1363B9DC17F0EB946213A1C0D422C
78F1363B9DC17F0EB946213A1C0D422C 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A,has_word,31B46E1E5B9000D7D00915FA6A65A8E1
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A,has_word,83242A40476B469F110E2EB4BAD86BA2
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A,has_word,07ED2068BA98390065C1035F6D4D202A
BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,BF95E706755110883F3F7732B7E22BE4
BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,954FC7BF2FCE344E0FD68BA2B2D199C0
BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
DCFACF384652BF1FA74B40A8DFB13F6F 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,DCFACF384652BF1FA74B40A8DFB13F6F
DCFACF384652BF1FA74B40A8DFB13F6F 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
DCFACF384652BF1FA74B40A8DFB13F6F 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F,has_word,8A2F0667A5A63F42E2EE05A38DC02E29
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F,has_word,30A7DAAF928071F7E6C70A83F50964E3
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F,has_word,2180E66A537209E2F43E33834E20C599
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F,has_word,35BC7832D789978254A42D8A22E4844F
532BDF7BEEB106A76F37D458D35E1AD6 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,532BDF7BEEB106A76F37D458D35E1AD6
532BDF7BEEB106A76F37D458D35E1AD6 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
532BDF7BEEB106A76F37D458D35E1AD6 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
9EBC9598EC9B33DD3D221CE38D8A4D60 4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,9EBC9598EC9B33DD3D221CE38D8A4D60
9EBC9598EC9B33DD3D221CE38D8A4D60 4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,4F8DCB0DA1EF563607A600C2633E00E0
9EBC9598EC9B33DD3D221CE38D8A4D60 4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,31B46E1E5B9000D7D00915FA6A65A8E1
9EBC9598EC9B33DD3D221CE38D8A4D60 4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,83242A40476B469F110E2EB4BAD86BA2
9EBC9598EC9B33DD3D221CE38D8A4D60 4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,D9285967248ABA7E6EF2FA87D511BE47
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,032B0AFF1FC53386188C2E9D06E07B4E
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,4F8DCB0DA1EF563607A600C2633E00E0
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
B66BB763BE7FECDE01D379184F43CA1D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,B66BB763BE7FECDE01D379184F43CA1D
B66BB763BE7FECDE01D379184F43CA1D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
B66BB763BE7FECDE01D379184F43CA1D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
156DD1EA6C6ED6ED1D53AA08852C1571 023483DC2296C9E2B717083686FBD9CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,156DD1EA6C6ED6ED1D53AA08852C1571
156DD1EA6C6ED6ED1D53AA08852C1571 023483DC2296C9E2B717083686FBD9CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,023483DC2296C9E2B717083686FBD9CC
156DD1EA6C6ED6ED1D53AA08852C1571 023483DC2296C9E2B717083686FBD9CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
156DD1EA6C6ED6ED1D53AA08852C1571 023483DC2296C9E2B717083686FBD9CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
9D5E280932B09ADE6D2ED30978AF2B19 6231DDE7D9085FA7AED9967DAA34CAEA 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,9D5E280932B09ADE6D2ED30978AF2B19
9D5E280932B09ADE6D2ED30978AF2B19 6231DDE7D9085FA7AED9967DAA34CAEA 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,6231DDE7D9085FA7AED9967DAA34CAEA
9D5E280932B09ADE6D2ED30978AF2B19 6231DDE7D9085FA7AED9967DAA34CAEA 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,8A2F0667A5A63F42E2EE05A38DC02E29
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
858FB2BC3E1CA7926FDD763F83B0A8BE 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,858FB2BC3E1CA7926FDD763F83B0A8BE
858FB2BC3E1CA7926FDD763F83B0A8BE 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
858FB2BC3E1CA7926FDD763F83B0A8BE 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
CB7EF7F930FAE8029326400036492AC7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,CB7EF7F930FAE8029326400036492AC7
CB7EF7F930FAE8029326400036492AC7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
CB7EF7F930FAE8029326400036492AC7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,BC23563F03BADA57C864B62A6F6C93E3
BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,0299315E813952C6729DC172CBD452C1
BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
2A79D8883950D393245E07556427B186 FD953CA5F9759B1893D0D7943095CA11 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,2A79D8883950D393245E07556427B186
2A79D8883950D393245E07556427B186 FD953CA5F9759B1893D0D7943095CA11 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,FD953CA5F9759B1893D0D7943095CA11
2A79D8883950D393245E07556427B186 FD953CA5F9759B1893D0D7943095CA11 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
2A79D8883950D393245E07556427B186 FD953CA5F9759B1893D0D7943095CA11 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
38DFBE3D9363597073AF753BC3237AC2 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,38DFBE3D9363597073AF753BC3237AC2
38DFBE3D9363597073AF753BC3237AC2 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
38DFBE3D9363597073AF753BC3237AC2 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 93B81C141F49A9CAF45883C6665E0286,has_word,032B0AFF1FC53386188C2E9D06E07B4E
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 93B81C141F49A9CAF45883C6665E0286,has_word,4F8DCB0DA1EF563607A600C2633E00E0
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
D3B4E8605981DD6392078185C6329C08 30A7DAAF928071F7E6C70A83F50964E3,has_word,D3B4E8605981DD6392078185C6329C08
D3B4E8605981DD6392078185C6329C08 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F 93B81C141F49A9CAF45883C6665E0286,has_word,8B5FC948450A2FFCB99D3B2E7E9AAD7C
8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F 93B81C141F49A9CAF45883C6665E0286,has_word,2180E66A537209E2F43E33834E20C599
8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F 93B81C141F49A9CAF45883C6665E0286,has_word,35BC7832D789978254A42D8A22E4844F
8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
ADF81823E0361CD8CDB482F1C44DAC40 30A7DAAF928071F7E6C70A83F50964E3,has_word,ADF81823E0361CD8CDB482F1C44DAC40
ADF81823E0361CD8CDB482F1C44DAC40 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
64AF2F85366A0AAD5E19CF3BF7839E02 30A7DAAF928071F7E6C70A83F50964E3,has_word,64AF2F85366A0AAD5E19CF3BF7839E02
64AF2F85366A0AAD5E19CF3BF7839E02 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
9EBC9598EC9B33DD3D221CE38D8A4D60 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,9EBC9598EC9B33DD3D221CE38D8A4D60
9EBC9598EC9B33DD3D221CE38D8A4D60 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
9EBC9598EC9B33DD3D221CE38D8A4D60 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3,has_word,0299315E813952C6729DC172CBD452C1
0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
13520275D08406FAD94B8C6EA6E2206A 49662D783AAB43328076C06B9A051670,has_word,13520275D08406FAD94B8C6EA6E2206A
13520275D08406FAD94B8C6EA6E2206A 49662D783AAB43328076C06B9A051670,has_word,49662D783AAB43328076C06B9A051670
BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3,has_word,BF95E706755110883F3F7732B7E22BE4
BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3,has_word,954FC7BF2FCE344E0FD68BA2B2D199C0
BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
6231DDE7D9085FA7AED9967DAA34CAEA 30A7DAAF928071F7E6C70A83F50964E3,has_word,6231DDE7D9085FA7AED9967DAA34CAEA
6231DDE7D9085FA7AED9967DAA34CAEA 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3,has_word,BF95E706755110883F3F7732B7E22BE4
BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3,has_word,D692B20529049984F304AAFB1A2D7F88
BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
A371C3AAA2FC50BF5B82A06413F8B8B4 C7EDF1112431578DFC0E8E70572A2700 30A7DAAF928071F7E6C70A83F50964E3,has_word,A371C3AAA2FC50BF5B82A06413F8B8B4
A371C3AAA2FC50BF5B82A06413F8B8B4 C7EDF1112431578DFC0E8E70572A2700 30A7DAAF928071F7E6C70A83F50964E3,has_word,C7EDF1112431578DFC0E8E70572A2700
A371C3AAA2FC50BF5B82A06413F8B8B4 C7EDF1112431578DFC0E8E70572A2700 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
2218CD58ED55A9FBC33F4DDCB8B65100 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,2218CD58ED55A9FBC33F4DDCB8B65100
2218CD58ED55A9FBC33F4DDCB8B65100 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
2218CD58ED55A9FBC33F4DDCB8B65100 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
3580E6AE3098BB9470BBE0A39ACF83E7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,3580E6AE3098BB9470BBE0A39ACF83E7
3580E6AE3098BB9470BBE0A39ACF83E7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
3580E6AE3098BB9470BBE0A39ACF83E7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
E90CB7B7AE7D26161E3798441667DAA6 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,E90CB7B7AE7D26161E3798441667DAA6
E90CB7B7AE7D26161E3798441667DAA6 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
E90CB7B7AE7D26161E3798441667DAA6 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
E464E351EBA40D1A6CDD0ED2D49B224E 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,E464E351EBA40D1A6CDD0ED2D49B224E
E464E351EBA40D1A6CDD0ED2D49B224E 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
E464E351EBA40D1A6CDD0ED2D49B224E 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,31B46E1E5B9000D7D00915FA6A65A8E1
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,83242A40476B469F110E2EB4BAD86BA2
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,07ED2068BA98390065C1035F6D4D202A
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
F9D54366B18B7DAADE37D58E9862E865 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,F9D54366B18B7DAADE37D58E9862E865
F9D54366B18B7DAADE37D58E9862E865 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
F9D54366B18B7DAADE37D58E9862E865 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
D167F18D801C268D014DFB2E94CA67D7 30A7DAAF928071F7E6C70A83F50964E3,has_word,D167F18D801C268D014DFB2E94CA67D7
D167F18D801C268D014DFB2E94CA67D7 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3,has_word,BC23563F03BADA57C864B62A6F6C93E3
BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3,has_word,0299315E813952C6729DC172CBD452C1
BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
873948D2680127F509B612FF3C2E5826 8D604C8D157B432C1149FF0EEFB9670E 30A7DAAF928071F7E6C70A83F50964E3,has_word,873948D2680127F509B612FF3C2E5826
873948D2680127F509B612FF3C2E5826 8D604C8D157B432C1149FF0EEFB9670E 30A7DAAF928071F7E6C70A83F50964E3,has_word,8D604C8D157B432C1149FF0EEFB9670E
873948D2680127F509B612FF3C2E5826 8D604C8D157B432C1149FF0EEFB9670E 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
07526A22D7647752B7F77913B59FD174 30A7DAAF928071F7E6C70A83F50964E3,has_word,07526A22D7647752B7F77913B59FD174
07526A22D7647752B7F77913B59FD174 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
9706E9801E0C36461CA4B8E443E35984 93B81C141F49A9CAF45883C6665E0286,has_word,9706E9801E0C36461CA4B8E443E35984
9706E9801E0C36461CA4B8E443E35984 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
EAF44FF42A10AE79D8955DAE997C9091 041F37E6D151A7F3E16CC98201B113EE 30A7DAAF928071F7E6C70A83F50964E3,has_word,EAF44FF42A10AE79D8955DAE997C9091
